# Taken from U_3_0100_10_9
10 
7723,1
6492,1
8057,1
8585,1
5600,1
5582,1
800,1
7224,1
4922,1
5819,1
4380,1
1961,1
3612,1
1475,1
7606,1
8030,1
8352,1
3434,1
1961,1
9887,1
5612,1
6451,1
8578,1
5269,1
672,1
2087,1
7246,1
421,1
9112,1
6475,1
1804,1
7143,1
6598,1
73,1
1430,1
5043,1
5386,1
9327,1
9918,1
9292,1
5569,1
4207,1
9703,1
3776,1
6642,1
7286,1
5252,1
6937,1
429,1
8858,1
2608,1
6956,1
9813,1
2704,1
1113,1
9347,1
2995,1
721,1
7283,1
3139,1
9262,1
3839,1
3818,1
7106,1
7572,1
6335,1
2936,1
9664,1
1741,1
820,1
8665,1
1131,1
7740,1
9544,1
7952,1
4915,1
6957,1
1934,1
3146,1
1311,1
80,1
9056,1
5747,1
8970,1
6226,1
8589,1
2386,1
1719,1
892,1
2055,1
2626,1
2483,1
9847,1
3211,1
5082,1
8845,1
8415,1
8428,1
3778,1
1913,1
