# Taken from U_3_1000_10_9
10 
9661,1
9602,1
3931,1
8261,1
3524,1
2552,1
3155,1
7875,1
8690,1
4266,1
2055,1
5152,1
1051,1
4510,1
6937,1
6018,1
4576,1
7103,1
1228,1
4873,1
9238,1
3688,1
3815,1
9120,1
8441,1
4268,1
6115,1
5325,1
3148,1
7961,1
2561,1
7929,1
4896,1
2416,1
4194,1
6462,1
4895,1
5297,1
50,1
2182,1
1371,1
6321,1
6024,1
96,1
2371,1
3244,1
5909,1
7281,1
6202,1
247,1
4276,1
3455,1
6694,1
2178,1
5917,1
4728,1
5471,1
3056,1
1501,1
6483,1
8427,1
2295,1
4154,1
6302,1
8586,1
7082,1
6653,1
2901,1
2535,1
4347,1
3896,1
1988,1
2622,1
750,1
369,1
5003,1
2098,1
4144,1
7266,1
1658,1
5402,1
4935,1
8982,1
2221,1
769,1
786,1
3632,1
498,1
7339,1
3088,1
7308,1
3419,1
3987,1
8660,1
6755,1
8192,1
2017,1
5095,1
154,1
2956,1
8941,1
3187,1
689,1
1852,1
5527,1
4903,1
2604,1
488,1
3276,1
304,1
4425,1
2690,1
4557,1
1880,1
9036,1
4519,1
2553,1
9713,1
5297,1
6455,1
3224,1
5933,1
898,1
9713,1
6467,1
1873,1
1124,1
7612,1
8662,1
6382,1
3229,1
7943,1
3800,1
8738,1
1108,1
7269,1
5358,1
4569,1
9935,1
3097,1
6138,1
8255,1
5489,1
4858,1
8234,1
227,1
7813,1
9633,1
328,1
2602,1
3938,1
3566,1
4491,1
1601,1
9319,1
4886,1
9690,1
180,1
2705,1
9509,1
4185,1
9311,1
4099,1
5116,1
3982,1
1359,1
522,1
4673,1
9572,1
3974,1
9255,1
5322,1
8102,1
7965,1
3247,1
3581,1
3190,1
7563,1
8377,1
2788,1
9558,1
6528,1
7265,1
3730,1
4690,1
8534,1
9307,1
4394,1
4673,1
5269,1
1635,1
9770,1
6433,1
686,1
671,1
7666,1
3549,1
4845,1
8987,1
1434,1
7817,1
5781,1
7143,1
5586,1
3777,1
2840,1
5179,1
5212,1
8365,1
9911,1
3480,1
5141,1
2898,1
2008,1
7680,1
9788,1
9563,1
3616,1
7286,1
9629,1
9613,1
2265,1
2734,1
5220,1
5445,1
5748,1
540,1
4721,1
3748,1
6431,1
1249,1
5860,1
1926,1
1092,1
9865,1
8252,1
4956,1
9722,1
3449,1
7044,1
4893,1
1732,1
5561,1
3789,1
190,1
2993,1
2270,1
5518,1
7037,1
2166,1
9366,1
7926,1
9901,1
9729,1
5512,1
3618,1
3443,1
8176,1
989,1
1347,1
3013,1
6788,1
6736,1
7196,1
5918,1
9445,1
3378,1
3622,1
622,1
8893,1
4910,1
7307,1
6089,1
5922,1
6746,1
1768,1
8460,1
6874,1
2810,1
5633,1
7226,1
7941,1
1346,1
2553,1
8111,1
9661,1
4167,1
3664,1
4838,1
88,1
8988,1
8547,1
6968,1
26,1
9568,1
5627,1
6004,1
8816,1
3322,1
7931,1
6942,1
4072,1
1104,1
5170,1
7459,1
3818,1
8850,1
8050,1
1927,1
4480,1
5761,1
5785,1
2433,1
3137,1
8710,1
2715,1
4007,1
7499,1
7581,1
4993,1
6232,1
2037,1
1197,1
3263,1
8422,1
3690,1
8551,1
2272,1
579,1
5620,1
5026,1
3357,1
7275,1
2413,1
8256,1
736,1
6697,1
5193,1
3373,1
7544,1
1994,1
74,1
2275,1
2563,1
7146,1
8385,1
6634,1
3557,1
4539,1
2117,1
9327,1
8180,1
6409,1
3015,1
3957,1
8372,1
7374,1
8764,1
7180,1
9189,1
226,1
4706,1
3509,1
8011,1
2166,1
4510,1
7285,1
5047,1
3683,1
8257,1
1505,1
1098,1
7251,1
1360,1
8187,1
3494,1
8044,1
2757,1
9977,1
6161,1
3846,1
5826,1
7665,1
4737,1
6344,1
452,1
3304,1
2691,1
1008,1
9670,1
3634,1
9375,1
7716,1
9363,1
3475,1
5944,1
9345,1
4393,1
3793,1
85,1
484,1
9657,1
4122,1
5495,1
3479,1
9476,1
4025,1
7042,1
3992,1
3757,1
3289,1
7545,1
3253,1
4377,1
5540,1
7110,1
9199,1
213,1
4957,1
973,1
3697,1
4268,1
783,1
6762,1
8009,1
1319,1
9315,1
7143,1
3733,1
9532,1
8070,1
8766,1
1356,1
4481,1
1788,1
3459,1
3643,1
9002,1
4999,1
2611,1
6041,1
7333,1
805,1
667,1
1274,1
6955,1
589,1
8688,1
324,1
6604,1
4324,1
3909,1
6999,1
3852,1
6182,1
6221,1
8249,1
736,1
5111,1
7535,1
7436,1
832,1
5094,1
4946,1
2741,1
6250,1
4755,1
3649,1
7897,1
7953,1
1009,1
538,1
7431,1
7865,1
6446,1
4419,1
3608,1
6187,1
5130,1
3793,1
7253,1
2366,1
6500,1
8127,1
9665,1
3158,1
2076,1
3561,1
7771,1
6214,1
4628,1
8981,1
9748,1
2636,1
4531,1
3417,1
3271,1
6924,1
2961,1
663,1
3583,1
7781,1
6643,1
2100,1
3591,1
8175,1
3827,1
3634,1
3145,1
8133,1
6175,1
7687,1
9712,1
8677,1
6268,1
6194,1
7628,1
355,1
5395,1
5525,1
8096,1
4794,1
1321,1
9282,1
7153,1
2724,1
733,1
9908,1
3762,1
6903,1
6033,1
5034,1
5228,1
3376,1
1177,1
9512,1
2133,1
9518,1
6243,1
9080,1
9959,1
2294,1
5420,1
6569,1
9613,1
5156,1
8098,1
6613,1
4011,1
7053,1
7758,1
9798,1
2932,1
1950,1
8332,1
2177,1
3319,1
2316,1
2742,1
1089,1
7221,1
5020,1
3286,1
3235,1
4551,1
3065,1
8572,1
5927,1
2860,1
1591,1
6681,1
7466,1
1315,1
1605,1
9249,1
7574,1
1054,1
9855,1
6148,1
3824,1
9123,1
8300,1
5472,1
5001,1
8173,1
1597,1
8491,1
7339,1
9102,1
6066,1
4285,1
4563,1
8840,1
8550,1
3719,1
7675,1
454,1
8614,1
7478,1
5432,1
7763,1
2525,1
7815,1
1434,1
1663,1
2443,1
8734,1
8777,1
322,1
9268,1
4263,1
8206,1
464,1
2578,1
9529,1
691,1
1907,1
6085,1
4315,1
383,1
2549,1
2069,1
3777,1
8872,1
6000,1
3203,1
6023,1
6703,1
9027,1
5226,1
1233,1
3056,1
1019,1
8889,1
2006,1
9565,1
2641,1
4618,1
9635,1
9188,1
5891,1
8322,1
5975,1
6075,1
2717,1
1809,1
5612,1
7364,1
4401,1
6203,1
8009,1
2857,1
8889,1
1854,1
4323,1
3498,1
8268,1
3126,1
8574,1
4602,1
3553,1
1541,1
7860,1
4762,1
8991,1
5693,1
1301,1
6379,1
3074,1
1381,1
2398,1
8757,1
8422,1
386,1
4506,1
9685,1
7755,1
1352,1
4089,1
6453,1
8114,1
1178,1
1465,1
2251,1
544,1
391,1
3712,1
8857,1
7401,1
905,1
9436,1
1596,1
4494,1
9635,1
75,1
7452,1
233,1
6380,1
7436,1
2333,1
8976,1
9417,1
2158,1
8370,1
766,1
7261,1
2762,1
7226,1
4638,1
3,1
16,1
330,1
7694,1
8672,1
6261,1
1988,1
7119,1
6084,1
4422,1
6305,1
7340,1
7563,1
6360,1
3841,1
9506,1
5026,1
5274,1
8965,1
5484,1
2832,1
1836,1
3821,1
3548,1
8853,1
8735,1
9850,1
7957,1
9192,1
3339,1
2827,1
9614,1
9994,1
3135,1
2300,1
9973,1
4787,1
3666,1
1433,1
5410,1
778,1
3620,1
8133,1
4216,1
2561,1
6785,1
3438,1
3430,1
6664,1
5547,1
8080,1
7672,1
5370,1
5610,1
3173,1
7177,1
3250,1
6640,1
5960,1
7222,1
4856,1
8519,1
6553,1
6118,1
7001,1
7880,1
6611,1
3974,1
4062,1
4634,1
5885,1
9397,1
9751,1
3157,1
7572,1
6347,1
3795,1
7838,1
8420,1
8294,1
6940,1
7668,1
4509,1
1911,1
2750,1
9557,1
8659,1
7440,1
9606,1
5070,1
396,1
7971,1
1371,1
274,1
4409,1
4773,1
130,1
3368,1
8446,1
903,1
9471,1
9806,1
6582,1
252,1
1726,1
9574,1
8789,1
4238,1
7603,1
6333,1
2759,1
3317,1
1683,1
3101,1
8904,1
5503,1
2168,1
4163,1
4486,1
9100,1
8360,1
7907,1
7796,1
1803,1
4290,1
259,1
8334,1
3388,1
1928,1
3406,1
3925,1
4156,1
2431,1
9513,1
701,1
6329,1
8854,1
4101,1
6890,1
583,1
8756,1
8771,1
6365,1
4899,1
157,1
7992,1
2857,1
7939,1
9255,1
9601,1
799,1
4107,1
3387,1
3726,1
3733,1
2505,1
7605,1
9821,1
6208,1
6960,1
8377,1
6487,1
107,1
9317,1
2790,1
3773,1
1352,1
3175,1
6731,1
2651,1
7917,1
261,1
467,1
1342,1
5086,1
6633,1
5063,1
3183,1
8891,1
895,1
8083,1
5732,1
3676,1
1600,1
1997,1
5784,1
4719,1
6051,1
3747,1
9993,1
1846,1
7676,1
8901,1
5792,1
4985,1
4159,1
8837,1
2288,1
7586,1
3521,1
4386,1
5828,1
8849,1
340,1
4381,1
9919,1
706,1
9298,1
2544,1
4195,1
473,1
8236,1
1158,1
2105,1
5139,1
7903,1
4940,1
2029,1
8202,1
603,1
3580,1
1495,1
5002,1
4908,1
6358,1
9190,1
7495,1
8638,1
7300,1
4452,1
4392,1
7285,1
4289,1
8922,1
7604,1
77,1
585,1
71,1
946,1
862,1
2176,1
1244,1
2004,1
6015,1
9424,1
7954,1
3145,1
6531,1
6404,1
5093,1
2569,1
6509,1
6409,1
4733,1
1367,1
5215,1
7044,1
9237,1
7507,1
4902,1
3341,1
9343,1
2695,1
1577,1
2346,1
1914,1
3039,1
913,1
7600,1
7046,1
9466,1
6475,1
6975,1
9226,1
8823,1
2471,1
2265,1
2205,1
1586,1
8184,1
4013,1
2301,1
7142,1
6307,1
9977,1
9804,1
2569,1
2346,1
694,1
3178,1
5828,1
