# ארבע מכונות, 120 משימות. לכל משימה יש גודל מקרי בין 1 לבין 200. לכל משימה יש סוג מקרי בין 1 לבין 5.
# number of machines
4
# Jobs as pairs of processing time and type
# 120 jobs
71,1
42,3
91,3
26,2
175,4
142,1
4,1
58,5
72,2
197,4
82,1
147,3
5,5
25,1
152,1
32,1
112,3
162,2
36,4
100,1
68,4
198,2
86,4
83,2
50,4
180,1
184,2
146,4
178,4
136,1
181,5
91,4
152,2
67,3
102,2
46,5
39,5
6,1
81,3
12,3
186,5
146,1
19,4
72,3
61,3
181,2
128,2
103,1
71,3
120,2
129,4
99,3
47,5
75,3
143,2
100,2
107,5
73,5
33,5
25,4
63,2
198,1
123,5
178,1
9,3
79,2
167,4
123,5
172,1
23,4
196,3
154,3
178,3
111,4
72,3
80,5
7,2
139,1
191,5
108,5
14,1
115,2
173,4
125,3
39,2
193,2
53,1
187,5
157,5
33,3
39,3
1,2
124,4
41,4
21,2
25,3
101,1
142,4
159,2
175,2
140,5
123,3
172,3
83,4
197,5
7,5
106,1
113,4
53,5
43,1
58,5
13,4
69,1
197,4
48,2
173,1
174,2
137,1
107,2
187,5
