# עשרים מכונות, 800 משימות. לכל משימה יש גודל מקרי בין 15 לבין 40. לכל משימה יש סוג מקרי בין 1 לבין 5.
# number of machines
20
# Jobs as pairs of processing time and type
# 800 jobs
35,4
37,2
26,1
35,4
26,3
22,2
32,5
22,4
15,4
28,3
16,1
29,4
26,3
20,4
15,3
20,1
24,2
22,2
27,5
38,1
15,2
39,5
29,3
24,3
27,5
37,2
26,4
34,5
30,5
28,4
28,1
36,3
26,2
39,5
36,4
38,4
21,1
27,4
23,1
38,3
33,5
31,5
28,3
16,1
23,1
32,2
34,1
20,2
32,2
30,2
25,2
27,3
25,2
28,2
32,4
30,3
18,3
36,4
18,5
36,4
19,2
31,5
31,1
37,1
22,5
28,4
16,2
35,2
28,4
31,2
38,4
27,4
16,2
18,2
21,2
31,5
15,2
36,3
30,5
19,3
22,3
18,3
28,4
30,4
24,4
31,4
21,3
33,5
21,5
19,5
26,2
36,1
32,3
26,5
33,3
21,2
28,2
29,1
35,5
30,4
36,5
34,3
27,3
18,5
29,4
17,1
30,4
18,4
19,5
29,5
29,2
34,3
40,3
30,4
33,5
28,2
34,3
31,2
33,4
24,3
27,2
33,4
28,2
25,4
40,5
35,1
33,5
20,5
22,2
23,4
37,4
19,4
23,1
15,2
33,5
27,2
31,1
37,4
28,1
40,2
29,4
20,2
17,3
22,3
40,4
17,1
25,5
36,4
26,2
31,5
24,1
15,4
38,2
39,5
27,4
40,5
40,3
22,4
38,4
34,4
24,3
25,4
32,4
18,5
32,3
24,3
23,2
35,1
19,1
35,1
33,5
39,2
26,4
34,2
18,1
21,5
29,3
16,1
34,4
27,4
28,2
36,1
35,4
40,1
26,5
19,3
22,1
15,4
35,3
40,2
25,1
40,2
18,3
17,4
28,1
31,3
34,1
25,1
27,4
31,2
20,5
28,5
29,2
39,5
34,3
26,4
16,1
22,2
33,4
37,4
26,5
38,1
32,2
16,2
18,5
23,5
24,4
27,1
36,5
27,2
27,5
40,1
37,3
18,1
33,3
30,1
21,2
38,2
15,4
15,3
18,5
18,5
23,5
36,1
18,3
17,2
39,3
34,2
40,4
26,5
25,4
18,2
24,4
30,3
15,1
17,4
18,3
35,3
28,1
36,1
17,2
30,5
38,1
20,2
24,3
20,5
36,2
29,3
26,5
27,2
22,4
21,5
39,3
34,1
34,2
32,3
37,1
33,5
40,5
25,5
27,4
32,4
39,5
28,5
24,1
15,5
25,4
21,1
35,2
16,5
19,4
22,5
35,5
27,3
23,4
29,2
29,3
26,1
35,4
23,1
20,5
38,4
36,2
27,4
31,4
26,5
36,2
38,2
21,3
29,2
20,1
29,5
30,1
35,4
31,5
34,5
26,5
29,5
26,1
23,1
19,5
39,3
15,5
39,5
18,1
17,4
30,4
27,4
16,2
21,2
26,4
21,3
22,5
24,3
19,5
40,2
19,1
33,2
38,5
27,5
39,2
34,2
24,2
31,4
38,4
17,5
27,4
39,5
39,2
21,5
16,4
29,3
35,4
35,2
30,3
36,5
23,5
17,5
40,3
18,3
37,3
18,2
36,5
29,4
33,4
23,4
16,5
37,5
16,3
29,1
40,5
25,5
37,1
27,4
29,5
30,4
16,5
28,2
33,5
39,5
40,1
30,1
37,4
37,1
27,5
33,3
22,1
36,2
16,2
40,2
29,3
24,5
24,5
34,2
18,2
29,2
39,2
36,3
35,3
31,5
27,5
23,5
29,5
27,5
37,3
20,1
30,5
25,3
29,4
24,2
22,5
29,4
27,4
28,2
28,5
19,1
24,4
33,2
20,1
28,2
32,2
27,5
29,3
40,2
34,2
33,1
36,3
33,4
27,5
30,4
20,3
39,5
18,2
38,1
29,5
38,3
23,2
38,3
38,3
26,4
39,2
36,4
25,3
40,1
39,4
31,2
36,2
30,1
31,2
37,5
22,1
40,1
24,4
36,2
22,4
18,4
18,1
27,2
28,4
33,4
18,3
28,4
17,3
19,3
16,2
27,3
38,2
17,1
24,3
23,4
31,5
37,4
38,5
38,2
40,3
22,2
37,2
16,3
32,2
20,5
24,3
27,2
32,2
35,4
16,3
35,3
40,1
40,1
16,5
23,2
30,1
29,2
19,4
35,1
21,3
17,2
17,3
34,2
37,4
31,5
35,3
25,5
19,5
30,4
16,2
28,3
35,4
30,5
25,2
28,5
30,3
17,4
25,3
37,4
31,3
39,3
39,4
23,2
33,1
19,2
20,3
21,3
33,1
25,4
40,5
33,3
27,3
25,3
18,5
19,2
30,3
39,4
18,2
30,3
33,3
20,2
28,3
23,5
29,5
37,3
18,3
23,1
37,3
29,3
26,3
39,1
25,1
39,1
36,3
27,2
22,3
31,3
15,3
24,1
22,5
23,3
39,1
25,4
15,5
39,2
19,4
27,4
40,2
16,2
35,1
24,1
31,1
25,5
18,1
18,4
35,1
37,4
37,1
29,3
18,3
39,4
21,1
30,2
21,1
28,5
16,1
20,2
27,3
17,2
19,2
18,1
32,3
30,2
26,2
28,3
27,4
19,5
24,3
27,1
16,3
20,5
20,5
36,5
18,1
32,2
36,3
29,5
23,2
19,2
36,1
40,5
25,5
32,1
39,3
23,5
34,4
17,4
19,3
