# עשר מכונות, 70 משימות. לכל משימה יש גודל מקרי בין 21 לבין 33. לכל משימה יש סוג מקרי בין 1 לבין 5.
# number of machines
10
# Jobs as pairs of processing time and type
# 70 jobs
28,1
23,5
23,4
29,4
24,3
32,4
28,1
29,3
21,5
29,2
25,4
32,4
23,5
25,3
25,3
25,1
25,3
33,1
21,1
26,4
30,5
24,4
22,3
30,5
21,5
29,1
25,5
23,4
29,1
21,4
30,4
25,4
22,2
24,2
25,4
32,3
22,5
27,4
24,4
27,3
28,2
24,2
21,4
26,3
33,4
25,2
25,3
30,1
25,4
21,2
33,2
25,4
28,4
30,2
23,1
25,4
29,2
32,1
22,4
24,4
33,4
21,4
26,4
24,5
21,4
28,5
30,1
30,4
24,4
32,2
