15
60,1
60,1
92,1
86,1
103,1
67,1
61,1
96,1
70,1
111,1
90,1
95,1
84,1
84,1
79,1
108,1
87,1
118,1
74,1
70,1
103,1
110,1
71,1
96,1
88,1
83,1
119,1
98,1
67,1
100,1
108,1
60,1
113,1
75,1
69,1
69,1
94,1
91,1
92,1
118,1
118,1
71,1
104,1
85,1
76,1
111,1
83,1
67,1
72,1
98,1
67,1
117,1
112,1
64,1
63,1
85,1
101,1
106,1
87,1
89,1
90,1
119,1
93,1
74,1
114,1
68,1
89,1
67,1
77,1
72,1
101,1
103,1
91,1
76,1
63,1
93,1
70,1
82,1
108,1
117,1
114,1
94,1
74,1
70,1
60,1
82,1
79,1
91,1
78,1
61,1
93,1
111,1
104,1
115,1
77,1
108,1
63,1
116,1
80,1
95,1
94,1
61,1
108,1
115,1
67,1
76,1
111,1
82,1
101,1
88,1
116,1
78,1
66,1
108,1
94,1
118,1
117,1
87,1
86,1
97,1
76,1
113,1
107,1
73,1
86,1
72,1
86,1
70,1
83,1
66,1
76,1
104,1
100,1
115,1
64,1
67,1
64,1
119,1
71,1
86,1
81,1
70,1
93,1
105,1
80,1
82,1
85,1
109,1
63,1
116,1
91,1
96,1
94,1
118,1
82,1
77,1
117,1
108,1
91,1
70,1
67,1
74,1
106,1
87,1
98,1
64,1
74,1
95,1
114,1
96,1
99,1
78,1
80,1
109,1
93,1
82,1
63,1
96,1
75,1
86,1
91,1
111,1
106,1
98,1
92,1
101,1
111,1
106,1
95,1
77,1
96,1
82,1
73,1
96,1
102,1
87,1
75,1
72,1
109,1
95,1
113,1
119,1
68,1
100,1
105,1
118,1
77,1
88,1
65,1
115,1
88,1
67,1
79,1
111,1
98,1
63,1
89,1
111,1
80,1
93,1
84,1
111,1
96,1
93,1
97,1
117,1
102,1
119,1
77,1
69,1
113,1
72,1
69,1
84,1
60,1
105,1
68,1
106,1
119,1
116,1
100,1
73,1
75,1
60,1
119,1
105,1
94,1
104,1
67,1
107,1
118,1
112,1
79,1
79,1
81,1
80,1
86,1
96,1
107,1
111,1
76,1
84,1
94,1
116,1
92,1
83,1
86,1
110,1
117,1
100,1
116,1
67,1
96,1
102,1
100,1
71,1
95,1
107,1
105,1
98,1
107,1
63,1
117,1
118,1
106,1
70,1
109,1
76,1
95,1
94,1
68,1
110,1
95,1
93,1
106,1
98,1
90,1
111,1
71,1
67,1
72,1
86,1
91,1
60,1
110,1
72,1
103,1
81,1
98,1
91,1
81,1
67,1
77,1
116,1
99,1
83,1
112,1
103,1
81,1
118,1
106,1
63,1
86,1
90,1
109,1
77,1
84,1
68,1
117,1
99,1
91,1
104,1
84,1
74,1
104,1
60,1
66,1
93,1
65,1
104,1
65,1
72,1
64,1
101,1
119,1
82,1
104,1
91,1
119,1
113,1
110,1
86,1
72,1
63,1
77,1
83,1
116,1
60,1
119,1
87,1
102,1
83,1
65,1
111,1
100,1
80,1
95,1
78,1
94,1
88,1
118,1
99,1
90,1
68,1
80,1
71,1
111,1
114,1
108,1
70,1
87,1
64,1
92,1
76,1
118,1
94,1
83,1
92,1
116,1
101,1
97,1
77,1
110,1
115,1
87,1
66,1
106,1
76,1
116,1
86,1
62,1
107,1
82,1
108,1
97,1
82,1
116,1
98,1
67,1
116,1
96,1
82,1
70,1
103,1
72,1
102,1
111,1
93,1
90,1
102,1
93,1
117,1
87,1
75,1
78,1
116,1
92,1
64,1
110,1
77,1
66,1
92,1
79,1
60,1
93,1
117,1
77,1
77,1
73,1
108,1
71,1
105,1
71,1
115,1
79,1
60,1
96,1
95,1
116,1
69,1
87,1
80,1
70,1
109,1
106,1
118,1
108,1
83,1
75,1
114,1
71,1
103,1
73,1
63,1
119,1
86,1
89,1
91,1
72,1
99,1
115,1
109,1
60,1
89,1
63,1
94,1
79,1
63,1
93,1
98,1
105,1
60,1
67,1
114,1
102,1
109,1
88,1
91,1
86,1
73,1
98,1
103,1
67,1
107,1
109,1
63,1
90,1
72,1
85,1
71,1
117,1
82,1
112,1
66,1
65,1
115,1
96,1
112,1
86,1
103,1
116,1
117,1
87,1
84,1
115,1
115,1
115,1
101,1
95,1
90,1
75,1
92,1
62,1
90,1
92,1
117,1
73,1
69,1
75,1
98,1
88,1
82,1
85,1
111,1
105,1
114,1
68,1
79,1
70,1
111,1
81,1
73,1
106,1
116,1
81,1
75,1
92,1
78,1
84,1
93,1
73,1
91,1
89,1
109,1
117,1
114,1
93,1
78,1
71,1
118,1
95,1
114,1
76,1
66,1
73,1
82,1
71,1
115,1
76,1
75,1
104,1
78,1
69,1
71,1
89,1
79,1
67,1
94,1
84,1
109,1
87,1
89,1
69,1
113,1
100,1
78,1
75,1
77,1
99,1
113,1
98,1
67,1
100,1
64,1
101,1
