8
88,1
75,1
31,1
20,1
41,1
66,1
86,1
5,1
34,1
94,1
48,1
66,1
91,1
18,1
11,1
28,1
31,1
28,1
56,1
32,1
4,1
80,1
85,1
71,1
91,1
66,1
49,1
38,1
67,1
3,1
77,1
13,1
51,1
33,1
6,1
86,1
71,1
17,1
92,1
51,1
68,1
96,1
24,1
28,1
46,1
23,1
4,1
91,1
10,1
26,1
33,1
57,1
92,1
11,1
59,1
65,1
19,1
78,1
9,1
59,1
93,1
24,1
86,1
82,1
77,1
38,1
56,1
78,1
23,1
55,1
74,1
33,1
50,1
71,1
98,1
38,1
27,1
81,1
51,1
15,1
21,1
42,1
43,1
84,1
11,1
39,1
48,1
7,1
11,1
44,1
35,1
85,1
98,1
35,1
42,1
73,1
91,1
86,1
3,1
47,1
86,1
89,1
3,1
10,1
78,1
8,1
89,1
81,1
86,1
30,1
7,1
28,1
14,1
31,1
69,1
10,1
48,1
5,1
58,1
73,1
43,1
56,1
54,1
95,1
81,1
51,1
83,1
81,1
68,1
88,1
89,1
28,1
51,1
90,1
21,1
75,1
99,1
4,1
31,1
29,1
73,1
63,1
91,1
96,1
85,1
56,1
15,1
9,1
91,1
4,1
68,1
75,1
34,1
18,1
14,1
50,1
40,1
48,1
18,1
39,1
26,1
59,1
81,1
42,1
99,1
84,1
43,1
56,1
8,1
65,1
81,1
34,1
34,1
39,1
3,1
17,1
76,1
87,1
7,1
44,1
23,1
95,1
31,1
57,1
51,1
41,1
82,1
96,1
70,1
61,1
28,1
13,1
31,1
28,1
66,1
93,1
14,1
60,1
56,1
16,1
44,1
10,1
22,1
35,1
13,1
70,1
7,1
25,1
78,1
8,1
92,1
65,1
22,1
97,1
66,1
99,1
8,1
46,1
51,1
64,1
63,1
85,1
67,1
3,1
95,1
30,1
52,1
72,1
73,1
63,1
20,1
50,1
93,1
64,1
54,1
54,1
48,1
31,1
42,1
87,1
28,1
9,1
42,1
1,1
66,1
84,1
71,1
15,1
66,1
64,1
33,1
68,1
7,1
73,1
58,1
44,1
80,1
10,1
70,1
51,1
52,1
99,1
63,1
89,1
92,1
63,1
1,1
99,1
77,1
56,1
21,1
6,1
7,1
88,1
48,1
68,1
29,1
93,1
10,1
52,1
32,1
36,1
63,1
8,1
86,1
39,1
1,1
6,1
92,1
24,1
73,1
87,1
23,1
36,1
88,1
1,1
21,1
52,1
9,1
61,1
35,1
37,1
25,1
17,1
46,1
58,1
23,1
67,1
80,1
20,1
23,1
93,1
60,1
12,1
97,1
67,1
85,1
54,1
61,1
90,1
84,1
36,1
36,1
26,1
53,1
96,1
71,1
82,1
7,1
84,1
45,1
17,1
51,1
26,1
9,1
91,1
23,1
37,1
3,1
81,1
87,1
17,1
18,1
55,1
53,1
48,1
14,1
15,1
81,1
52,1
81,1
37,1
58,1
20,1
54,1
90,1
11,1
66,1
56,1
69,1
25,1
24,1
98,1
25,1
53,1
36,1
99,1
35,1
60,1
53,1
45,1
80,1
16,1
99,1
78,1
89,1
59,1
15,1
15,1
2,1
51,1
23,1
73,1
18,1
60,1
58,1
46,1
93,1
56,1
87,1
62,1
29,1
97,1
43,1
82,1
31,1
65,1
36,1
95,1
86,1
31,1
43,1
29,1
18,1
26,1
42,1
58,1
81,1
71,1
88,1
20,1
66,1
68,1
17,1
22,1
40,1
84,1
44,1
53,1
30,1
51,1
63,1
78,1
64,1
91,1
25,1
28,1
64,1
9,1
58,1
66,1
20,1
52,1
